"","date","code","year","month","week","PM2.5","c_AOD","TEMP","AP","RH","elevation","WS","a_buffer10"
"562","12/09/2015","1002A","2015","9","6",5.869565217,0.176209358,15.51120918,956.9526828,51.93353735,362,2.964686701,190
"563","13/09/2015","1002A","2015","9","0",10.08695652,0.041623137,17.16633545,956.5037749,59.96095936,362,1.506091297,190
"564","15/09/2015","1002A","2015","9","2",88.66666667,0.97442295,16.45351964,959.2140614,71.71836392,362,1.414075195,190
"565","16/09/2015","1002A","2015","9","3",101.5714286,1.279867559,16.84773266,957.9457281,76.44202942,362,1.470305516,190
"566","18/09/2015","1002A","2015","9","5",42.04166667,0.080248127,19.50179629,956.9855347,69.74879907,362,1.548508304,190
"567","19/09/2015","1002A","2015","9","6",7.583333333,0.053057843,17.68967657,957.2627688,59.85705894,362,1.389700454,190
"568","20/09/2015","1002A","2015","9","0",114.2857143,1.874522355,17.79330437,953.1255962,72.95231081,362,1.532993151,190
"569","21/09/2015","1002A","2015","9","1",99.54166667,1.50124392,18.77749489,951.3703409,70.61470562,362,1.628343271,190
"570","24/09/2015","1002A","2015","9","4",75.52173913,2.151787998,16.8024536,949.6511525,80.76205415,362,1.517035782,190
"571","25/09/2015","1002A","2015","9","5",9.666666667,0.12232994,15.36682405,951.4162333,63.19520472,362,1.883534807,190
"572","26/09/2015","1002A","2015","9","6",18.45833333,0.217636188,14.59292399,953.268212,62.24514969,362,1.589506503,190
"573","27/09/2015","1002A","2015","9","0",30.04347826,0.22973133,17.04628538,954.4669446,61.40799245,362,1.464294305,190
"574","1/10/2015","1002A","2015","10","4",8.470588,0.02121083,12.92853,952.356,52.76101,362,4.27029,149
"575","2/10/2015","1002A","2015","10","5",14.90909,0.04485821,14.56368,950.9372,54.47778,362,2.343886,149
"576","3/10/2015","1002A","2015","10","6",13.20833,0.05862314,15.11162,958.9219,55.96646,362,1.736258,149
"577","4/10/2015","1002A","2015","10","0",63.45455,0.5763078,14.47122,961.5766,73.16837,362,1.095773,149
"578","5/10/2015","1002A","2015","10","1",175.0417,0.8787275,15.15278,958.0399,74.94931,362,1.300334,149
"579","6/10/2015","1002A","2015","10","2",196.7727,1.004356,15.81783,956.3579,75.52023,362,1.346842,149
"580","7/10/2015","1002A","2015","10","3",238.6,2.554886,16.78934,954.311,70.80913,362,1.868054,149
"581","8/10/2015","1002A","2015","10","4",5.954545,0.1113545,11.96401,958.5819,29.15568,362,3.581258,149
"582","9/10/2015","1002A","2015","10","5",5.95,0.06781157,10.14574,950.8474,37.6075,362,4.003132,149
"583","11/10/2015","1002A","2015","10","0",5.791667,0.06604479,12.19194,956.9008,39.34816,362,3.484861,149
"584","12/10/2015","1002A","2015","10","1",9.857143,0.02935261,12.31922,960.338,44.97912,362,1.748639,149
"585","13/10/2015","1002A","2015","10","2",14,0.02478732,12.56145,959.643,52.0489,362,1.159959,149
"586","15/10/2015","1002A","2015","10","4",65.58333,0.197459,13.20427,956.7276,66.56586,362,1.234941,149
"587","16/10/2015","1002A","2015","10","5",132.0417,0.5929385,13.32926,957.1329,69.6599,362,1.305269,149
"588","18/10/2015","1002A","2015","10","0",19.3913,0.5753993,12.49957,962.6474,51.34791,362,2.490998,149
"589","19/10/2015","1002A","2015","10","1",35.91304,0.4125914,10.71707,955.5428,69.96573,362,1.585624,149
"590","23/10/2015","1002A","2015","10","5",36.68182,0.2270821,9.834623,956.7914,79.59607,362,1.45858,149
"591","27/10/2015","1002A","2015","10","2",11.72727,0.1431996,6.817321,954.6173,41.63434,362,2.736349,149
"592","28/10/2015","1002A","2015","10","3",4.913043,0.1981602,5.463435,960.6321,40.30796,362,2.6622,149
"593","29/10/2015","1002A","2015","10","4",5.954545,0.1193366,4.01497,964.6162,35.4778,362,3.22426,149
"594","30/10/2015","1002A","2015","10","5",12.73913,0.1353009,3.507324,968.0563,48.98614,362,1.922278,149
"595","31/10/2015","1002A","2015","10","6",24.125,0.06069403,4.362931,968.3956,52.49966,362,1.380287,149
"596","1/11/2015","1002A","2015","11","0",28.0625,0.1243255,5.272111,961.9039,54.90978,362,1.502598,90
"597","2/11/2015","1002A","2015","11","1",33.47619,0.1373414,6.221468,959.6572,54.60302,362,1.292614,90
"598","3/11/2015","1002A","2015","11","2",121,1.507231,7.064599,960.0446,62.32259,362,1.630137,90
"599","29/11/2015","1002A","2015","11","0",127.9048,0.7798584,-2.39203,962.7731,75.62306,362,1.463748,90
"600","1/12/2015","1002A","2015","12","2",427.7619,3.011863,-2.112462,955.8682,84.92769,362,1.683687,96
"601","4/12/2015","1002A","2015","12","5",12.65217,0.1462763,-3.516242,963.2385,46.76031,362,3.208247,96
"602","5/12/2015","1002A","2015","12","6",18.83333,0.1283165,-2.560703,965.3016,57.95232,362,2.013469,96
"603","7/12/2015","1002A","2015","12","1",173.5,3.002883,-2.127606,968.0068,76.81164,362,1.178297,96
"604","9/12/2015","1002A","2015","12","3",189.55,2.965966,-0.4166522,961.7223,88.11398,362,1.119298,96
"605","10/12/2015","1002A","2015","12","4",78.55,0.1233277,-0.31692,962.8822,64.21215,362,2.18522,96
"606","11/12/2015","1002A","2015","12","5",37.3,0.3707739,-3.716085,965.0309,61.01518,362,1.09294,96
"607","12/12/2015","1002A","2015","12","6",85.5,0.5583541,-2.847689,962.13,70.08448,362,1.022651,96
"608","14/12/2015","1002A","2015","12","1",49.84615,0.1811982,-1.402363,959.3036,75.77547,362,2.491913,96
"609","15/12/2015","1002A","2015","12","2",4.958333,0.1522629,-3.525129,961.7713,41.21111,362,4.622932,96
"610","17/12/2015","1002A","2015","12","4",36.47826,0.1333054,-6.237439,967.7082,46.76919,362,2.134293,96
"611","18/12/2015","1002A","2015","12","5",29.36364,0.126321,-4.275177,969.2026,52.90303,362,1.780575,96
"612","21/12/2015","1002A","2015","12","1",200.4583,0.5952715,-5.402124,963.0629,77.39591,362,0.9403137,96
"613","22/12/2015","1002A","2015","12","2",213.7917,2.277507,-5.420203,963.5366,79.67325,362,1.233,96
"614","24/12/2015","1002A","2015","12","4",52.5,0.1921736,-3.414178,963.039,60.40016,362,1.896587,96
"615","28/12/2015","1002A","2015","12","1",109.5833,0.3597985,-6.791077,969.9242,59.98075,362,1.228062,96
"616","30/12/2015","1002A","2015","12","3",38,0.1233277,-2.428064,966.3965,51.4111,362,3.215097,96
"617","31/12/2015","1002A","2015","12","4",45.47619,0.21612,-5.633962,967.8972,59.32202,362,1.084328,96
"618","2/01/2016","1002A","2016","1","6",204.2083,0.5593519,-2.715573,957.0517,65.28701,362,1.315952,84
"619","5/01/2016","1002A","2016","1","2",9.791667,0.1123523,-7.96996,965.7953,37.51874,362,2.422858,84
"620","6/01/2016","1002A","2016","1","3",15.58333,0.1213322,-7.593117,966.6407,45.45173,362,2.823144,84
"621","7/01/2016","1002A","2016","1","4",9.631579,0.1153456,-8.269331,967.3955,42.00669,362,3.464369,84
"622","8/01/2016","1002A","2016","1","5",9.454545,0.1253232,-7.496272,963.5048,39.84791,362,2.843318,84
"623","9/01/2016","1002A","2016","1","6",46.20833,0.2320843,-7.426861,960.7491,48.26161,362,1.549993,84
"624","10/01/2016","1002A","2016","1","0",40.875,0.3119057,-7.15997,965.6018,49.49768,362,2.009167,84
"625","11/01/2016","1002A","2016","1","1",10.04167,0.1143478,-10.34679,971.2121,38.49723,362,3.719768,84
"626","13/01/2016","1002A","2016","1","3",8.833333,0.1103567,-8.320634,959.8064,32.48365,362,2.807208,84
"627","14/01/2016","1002A","2016","1","4",21.95652,0.1193366,-5.815005,956.1167,35.23092,362,2.437827,84
"628","15/01/2016","1002A","2016","1","5",66.29167,0.3847427,-6.027192,953.6947,43.39396,362,1.325271,84
"629","19/01/2016","1002A","2016","1","2",40.5,0.2470508,-11.61488,965.072,42.23146,362,1.937075,84
"630","20/01/2016","1002A","2016","1","3",96.54167,0.3927248,-9.557128,968.278,49.85855,362,1.465714,84
"631","21/01/2016","1002A","2016","1","4",135.9,1.518206,-9.005021,967.4876,66.45002,362,1.853512,84
"632","25/01/2016","1002A","2016","1","1",16.625,0.1273188,-9.015742,965.8634,32.37283,362,3.128275,84
"633","26/01/2016","1002A","2016","1","2",23.20833,0.2081379,-7.908558,963.0263,32.85267,362,3.165691,84
"634","27/01/2016","1002A","2016","1","3",56.75,0.3727695,-8.299296,962.552,42.63063,362,1.385782,84
"635","28/01/2016","1002A","2016","1","4",84.91304,0.2809749,-6.498777,965.1133,42.19995,362,1.650266,84
"636","29/01/2016","1002A","2016","1","5",81.95833,1.470313,-8.616697,968.9987,47.15933,362,1.647675,84
"637","31/01/2016","1002A","2016","1","0",9,0.126321,-9.244453,972.0042,35.64261,362,3.391039,84
"638","1/02/2016","1002A","2016","2","1",7.363636,0.1313098,-7.34701,970.7972,38.84241,362,2.466643,80
"639","3/02/2016","1002A","2016","2","3",25.41667,0.2111312,-6.105884,963.7148,39.55163,362,1.591487,80
"640","5/02/2016","1002A","2016","2","5",9,0.126321,-5.211947,966.4777,33.12099,362,4.058979,80
"641","6/02/2016","1002A","2016","2","6",21.875,0.1313098,-4.154203,964.9075,34.04996,362,3.173883,80
"642","7/02/2016","1002A","2016","2","0",28.70833,0.1442808,-3.570236,956.6629,35.62835,362,2.862788,80
"643","8/02/2016","1002A","2016","2","1",87.70833,0.1183389,0.2982223,952.1502,31.01088,362,3.22425,80
"644","9/02/2016","1002A","2016","2","2",37,0.2769838,-0.4985008,957.9647,41.65264,362,1.665959,80
"645","10/02/2016","1002A","2016","2","3",80.66667,0.6142291,-0.597065,954.8343,42.7333,362,1.649529,80
"646","14/02/2016","1002A","2016","2","0",7.458333,0.2051446,-9.199382,966.8905,36.95536,362,4.895973,80
"647","15/02/2016","1002A","2016","2","1",6.625,0.1033724,-5.942417,961.7638,39.90371,362,4.419209,80
"648","16/02/2016","1002A","2016","2","2",7.416667,0.1233277,-1.759434,959.0608,40.20122,362,4.374056,80
"649","17/02/2016","1002A","2016","2","3",20.33333,0.1911759,-0.8582964,958.5694,44.87747,362,2.118124,80
"650","18/02/2016","1002A","2016","2","4",12.33333,0.1103567,0.3158286,957.1042,30.31001,362,3.48163,80
"651","19/02/2016","1002A","2016","2","5",13.79167,0.1293143,-2.185658,964.4678,37.4182,362,3.35194,80
"652","22/02/2016","1002A","2016","2","1",67.70833,0.2560307,-2.826217,963.4487,48.22369,362,3.138144,80
"653","23/02/2016","1002A","2016","2","2",9.521739,0.1323076,-4.983731,973.0671,30.2208,362,3.368908,80
"654","24/02/2016","1002A","2016","2","3",19.58333,0.1941692,-5.061898,970.0161,36.15069,362,2.500757,80
"655","28/02/2016","1002A","2016","2","0",16.52174,0.2699995,-3.240334,966.2569,44.90717,362,3.413372,80
"656","29/02/2016","1002A","2016","2","1",29.7619,0.2630151,-4.069651,968.4408,34.67122,362,2.126604,80
"657","1/03/2016","1002A","2016","3","2",101.7917,0.4086891,0.1731785,960.2004,41.04856,362,1.613855,80
"658","2/03/2016","1002A","2016","3","3",133.5833,0.2021513,5.355608,954.0851,42.21473,362,1.771647,80
"659","5/03/2016","1002A","2016","3","6",56.41667,0.4485997,4.483673,957.4869,25.09601,362,3.694207,80
"660","7/03/2016","1002A","2016","3","1",22.42857,0.1362987,1.523501,959.2703,32.08026,362,3.593892,80
"661","8/03/2016","1002A","2016","3","2",7.869565,0.1442808,-2.437959,966.9438,18.64585,362,3.864888,80
"662","9/03/2016","1002A","2016","3","3",7.166667,0.1891803,-3.274909,968.779,22.75865,362,3.743852,80
"663","10/03/2016","1002A","2016","3","4",10.78261,0.1782049,-2.063004,966.2965,24.02875,362,3.474598,80
"664","11/03/2016","1002A","2016","3","5",20.08333,0.156254,-1.571083,960.3005,29.05162,362,2.030393,80
"665","12/03/2016","1002A","2016","3","6",97.30435,0.4865149,-0.2841598,954.2895,40.6786,362,1.593646,80
"666","13/03/2016","1002A","2016","3","0",12.77273,0.1482719,2.573245,961.0742,29.19409,362,3.021024,80
"667","14/03/2016","1002A","2016","3","1",54.80952,0.1911759,3.772923,959.6244,32.71382,362,2.089498,80
"668","16/03/2016","1002A","2016","3","3",232.0435,1.094155,6.16981,953.7839,54.35934,362,1.579965,80
"669","18/03/2016","1002A","2016","3","5",147.913,0.4037002,9.640807,951.1656,44.42328,362,2.186496,80
"670","20/03/2016","1002A","2016","3","0",55.375,0.3837449,8.096352,963.3626,42.36432,362,1.140859,80
"671","21/03/2016","1002A","2016","3","1",98.58333,0.8137825,8.890023,960.2359,41.00065,362,1.488217,80
"672","23/03/2016","1002A","2016","3","3",5.434783,0.1712205,5.842948,968.5632,25.97523,362,3.796014,80
"673","24/03/2016","1002A","2016","3","4",7.25,0.2081379,4.249803,968.9669,27.23329,362,2.226846,80
"674","25/03/2016","1002A","2016","3","5",7.375,0.2450553,4.795164,965.6864,30.03818,362,2.162444,80
"675","26/03/2016","1002A","2016","3","6",8.565217,0.3558074,7.734957,962.6506,25.79103,362,2.561019,80
"676","27/03/2016","1002A","2016","3","0",9.75,0.1632384,9.544642,957.2084,23.57121,362,1.882208,80
"677","29/03/2016","1002A","2016","3","2",9.333333,0.2979369,11.64725,954.7223,27.53254,362,2.856733,80
"678","30/03/2016","1002A","2016","3","3",21.82609,0.1392463,11.57789,954.8379,25.88621,362,2.505509,80
"679","31/03/2016","1002A","2016","3","4",134.9048,1.312666,13.0693,946.1571,43.40018,362,2.482945,80
"680","3/04/2016","1002A","2016","4","0",14.83333,0.09838353,10.33317,959.7329,18.87158,362,1.884649,144
"681","4/04/2016","1002A","2016","4","1",53.75,0.3283899,10.77473,951.1922,35.74308,362,1.811372,144
"682","5/04/2016","1002A","2016","4","2",93.66667,1.706784,12.23738,950.902,45.17648,362,2.276717,144
"683","7/04/2016","1002A","2016","4","4",53.58333,0.1672295,13.6746,950.9083,34.46079,362,3.178499,144
"684","8/04/2016","1002A","2016","4","5",18.31818,0.2181156,13.6425,953.1189,12.20177,362,3.482165,144
"685","9/04/2016","1002A","2016","4","6",51.625,0.1881826,14.46116,948.6734,25.11457,362,2.313097,144
"686","10/04/2016","1002A","2016","4","0",59.09524,0.3811903,10.89508,955.0269,27.43525,362,2.270503,144
"687","11/04/2016","1002A","2016","4","1",39.59091,0.6730973,8.165126,955.3637,33.78664,362,3.238211,144
"688","12/04/2016","1002A","2016","4","2",75.91667,0.507468,9.095967,946.3882,67.97942,362,1.998833,144
"689","13/04/2016","1002A","2016","4","3",74.41667,0.0419403,13.29685,944.1728,51.37047,362,2.99664,144
"690","14/04/2016","1002A","2016","4","4",26.31818,0.2028937,14.26059,953.2249,25.79356,362,3.026146,144
"691","17/04/2016","1002A","2016","4","0",7.857143,0.1921736,10.73921,950.0131,26.2139,362,4.04011,144
"692","18/04/2016","1002A","2016","4","1",11.05,0.1103567,10.64556,951.7282,31.30621,362,2.418992,144
"693","20/04/2016","1002A","2016","4","3",64.40909,0.2570285,13.90694,952.0767,45.99889,362,2.292299,144
"694","21/04/2016","1002A","2016","4","4",73.3913,0.1125056,16.38516,944.1113,32.61794,362,3.061875,144
"695","22/04/2016","1002A","2016","4","5",32.30435,0.05384702,15.6336,949.0985,12.71056,362,3.889959,144
"696","24/04/2016","1002A","2016","4","0",92.66667,0.4586735,14.64169,949.6251,34.92776,362,2.100649,144
"697","25/04/2016","1002A","2016","4","1",112.5,1.201632,18.42215,950.582,48.87142,362,2.775103,144
"698","26/04/2016","1002A","2016","4","2",91.55,1.196743,15.75299,954.4928,47.98725,362,2.503709,144
"699","28/04/2016","1002A","2016","4","4",86.16667,0.6556977,15.97446,953.3783,54.47873,362,2.185704,144
"700","29/04/2016","1002A","2016","4","5",128.25,0.7038153,16.67612,947.0169,53.27411,362,2.195614,144
"701","30/04/2016","1002A","2016","4","6",146.9048,0.4562388,19.58409,942.7472,52.20404,362,2.378638,144
"702","3/05/2016","1002A","2016","5","2",33.6087,0.09656529,14.79325,942.1731,40.31846,362,3.990426,177
"703","5/05/2016","1002A","2016","5","4",59.9,0.5740634,17.35684,945.722,38.23359,362,3.047043,177
"704","6/05/2016","1002A","2016","5","5",61.16667,0.156254,15.4687,951.6861,24.70262,362,4.739898,177
"705","7/05/2016","1002A","2016","5","6",11.30435,0.03516418,16.6114,956.6394,22.76715,362,2.064498,177
"706","8/05/2016","1002A","2016","5","0",55.08333,0.4777313,17.48819,951.7835,39.21244,362,2.153783,177
"707","10/05/2016","1002A","2016","5","2",29.16667,0.08816604,16.36467,949.4018,58.49158,362,1.814772,177
"708","15/05/2016","1002A","2016","5","0",16.38095,0.1652339,13.89033,952.8086,48.71268,362,2.663947,177
"709","16/05/2016","1002A","2016","5","1",11.85714,0.02778732,18.23617,948.4076,33.87476,362,2.749312,177
"710","17/05/2016","1002A","2016","5","2",41.42857,0.1897089,20.66939,948.8595,39.75841,362,2.388978,177
"711","20/05/2016","1002A","2016","5","5",82.16667,1.030298,19.74976,955.0861,47.53552,362,2.427635,177
"712","21/05/2016","1002A","2016","5","6",58.875,0.420625,19.95141,957.9711,43.81761,362,2.47863,177
"713","24/05/2016","1002A","2016","5","2",14.29412,0.1323076,16.7373,943.7906,53.80446,362,3.214736,177
"714","26/05/2016","1002A","2016","5","4",15.20833,0.05945895,19.89183,949.8485,36.24624,362,2.815834,177
"715","28/05/2016","1002A","2016","5","6",63.04167,0.433416,20.963,946.1787,45.82951,362,2.027096,177
"716","29/05/2016","1002A","2016","5","0",19.33333,0.1632384,21.37074,947.4027,29.99001,362,2.746703,177
"717","30/05/2016","1002A","2016","5","1",67.83333,0.9275279,23.2388,943.8897,42.2791,362,2.007185,177
"718","1/06/2016","1002A","2016","6","3",31.25,0.4715484,20.95094,952.6632,41.98774,362,1.607896,189
"719","2/06/2016","1002A","2016","6","4",47.33333,0.6192724,22.32984,949.9198,39.33244,362,1.831362,189
"720","5/06/2016","1002A","2016","6","0",87.5,1.112397,21.86214,949.9738,49.9316,362,1.898797,189
"721","6/06/2016","1002A","2016","6","1",77.125,1.220409,21.06058,949.9411,60.6062,362,1.617278,189
"722","8/06/2016","1002A","2016","6","3",92.625,0.7779646,21.43018,948.8607,63.40271,362,1.768357,189
"723","11/06/2016","1002A","2016","6","6",5.666667,0.05788246,21.82522,948.6224,41.34285,362,2.270315,189
"724","16/06/2016","1002A","2016","6","4",14.20833,0.3208856,23.01373,940.2485,52.70714,362,1.885442,189
"725","19/06/2016","1002A","2016","6","0",34.21739,0.374765,24.57515,946.4542,47.28803,362,1.778482,189
"726","20/06/2016","1002A","2016","6","1",80.95833,1.492565,24.51788,943.7526,60.8811,362,2.046766,189
"727","22/06/2016","1002A","2016","6","3",53.875,0.8097914,24.26902,943.4181,69.28456,362,1.70842,189
"728","25/06/2016","1002A","2016","6","6",15.875,0.313931,25.24661,948.6841,34.79854,362,2.237561,189
"729","26/06/2016","1002A","2016","6","0",35.25,0.7658896,26.0708,946.6626,37.04699,362,2.373719,189
"730","30/06/2016","1002A","2016","6","4",41.41667,0.1193366,22.3312,945.0867,71.04047,362,2.029198,189
"731","2/07/2016","1002A","2016","7","6",20.33333,0.3611361,23.33744,946.3099,57.67185,362,1.586103,197
"732","5/07/2016","1002A","2016","7","2",82.20833,2.094915,24.27765,951.2006,66.64622,362,2.030216,197
"733","6/07/2016","1002A","2016","7","3",81.625,0.6222112,24.97304,952.6416,60.48322,362,1.756012,197
"734","8/07/2016","1002A","2016","7","5",98.875,3.562631,25.28135,949.473,70.18735,362,1.948903,197
"735","9/07/2016","1002A","2016","7","6",78.875,1.261009,27.14592,946.4916,68.38583,362,1.763846,197
"736","10/07/2016","1002A","2016","7","0",92.375,1.299695,27.73923,944.2665,65.64586,362,2.09674,197
"737","11/07/2016","1002A","2016","7","1",83.625,1.275749,27.75355,941.5891,63.81277,362,2.261814,197
"738","13/07/2016","1002A","2016","7","3",10.45833,0.2028713,25.5279,945.9876,63.90255,362,1.499965,197
"739","17/07/2016","1002A","2016","7","0",62.41667,1.873411,22.64067,947.7701,70.93136,362,1.216074,197
"740","27/07/2016","1002A","2016","7","3",27.45833,0.3103097,24.38005,944.3417,75.94269,362,1.648513,197
"741","28/07/2016","1002A","2016","7","4",36,0.3017668,23.72394,943.5854,79.02557,362,1.386794,197
"742","29/07/2016","1002A","2016","7","5",120.95,2.136821,25.86279,946.1225,81.31282,362,1.485213,197
"743","2/08/2016","1002A","2016","8","2",42.81818,0.4286444,25.71969,951.2702,73.11367,362,1.234443,201
"744","3/08/2016","1002A","2016","8","3",29.26316,0.2610196,26.24622,951.204,72.90906,362,1.237755,201
"745","6/08/2016","1002A","2016","8","6",89.875,1.169985,26.00074,947.4722,81.20974,362,1.413158,201
"746","7/08/2016","1002A","2016","8","0",13.83333,0.2191133,24.343,949.3425,77.90688,362,1.533359,201
"747","8/08/2016","1002A","2016","8","1",22,0.3987114,24.11152,951.0586,69.61751,362,1.531054,201
"748","9/08/2016","1002A","2016","8","2",41.16667,0.1434832,24.23005,949.4257,71.26153,362,1.856982,201
"749","11/08/2016","1002A","2016","8","4",93.20833,3.562631,27.2716,947.9055,80.67846,362,1.902762,201
"750","16/08/2016","1002A","2016","8","2",19.26087,0.1637649,22.23739,946.8286,76.35347,362,1.645884,201
"751","19/08/2016","1002A","2016","8","5",7.958333,0.03785821,23.58593,947.3109,76.96303,362,1.550404,201
"752","20/08/2016","1002A","2016","8","6",37.83333,0.6132313,23.72243,950.0503,76.15889,362,0.9789624,201
"753","21/08/2016","1002A","2016","8","0",42.58333,0.5412985,24.94724,950.6874,76.42259,362,1.312992,201
"754","25/08/2016","1002A","2016","8","4",8.136364,0.2051446,22.19785,952.3361,54.20188,362,3.246489,201
"755","26/08/2016","1002A","2016","8","5",7.458333,0.1682272,18.76517,957.2168,54.81543,362,1.480441,201
"756","27/08/2016","1002A","2016","8","6",9.666667,0.1452786,19.40279,953.9762,57.07755,362,1.99963,201
"757","28/08/2016","1002A","2016","8","0",8.083333,0.03228172,20.14129,953.2119,51.19733,362,1.700717,201
"758","30/08/2016","1002A","2016","8","2",20.16667,0.1512239,21.27479,947.4313,61.57795,362,1.647028,201
"759","31/08/2016","1002A","2016","8","3",9.875,0.04162314,21.62515,939.4464,45.09363,362,2.601841,201
"760","3/09/2016","1002A","2016","9","6",11.83333,0.2027519,21.14539,948.134,67.40064,362,1.254651,187
"761","7/09/2016","1002A","2016","9","3",35.83333,0.5154501,20.11567,947.3358,65.98694,362,1.864158,187
"762","8/09/2016","1002A","2016","9","4",12.47368,0.07322388,18.93613,947.8861,67.60589,362,1.243913,187
"763","14/09/2016","1002A","2016","9","3",92.78261,0.7318762,20.02988,956.7464,77.12353,362,1.461108,187
"764","15/09/2016","1002A","2016","9","4",32.04167,0.227694,20.47757,955.2348,72.21851,362,1.183938,187
"765","19/09/2016","1002A","2016","9","1",5.818182,0.04170523,14.80393,961.5388,64.45187,362,1.579546,187
"766","20/09/2016","1002A","2016","9","2",10,0.07395336,14.92806,959.9812,65.53197,362,1.461735,187
"767","23/09/2016","1002A","2016","9","5",95.14286,0.2389664,17.51527,951.9274,84.77657,362,1.157076,187
"768","24/09/2016","1002A","2016","9","6",71.91667,0.5992836,18.76068,950.5377,80.97366,362,1.507132,187
"769","28/09/2016","1002A","2016","9","3",8.666667,0.06096455,10.86836,965.0074,51.76604,362,1.462509,187
"770","29/09/2016","1002A","2016","9","4",33,0.5356586,11.54899,958.4568,63.96277,362,1.590756,187
"771","30/09/2016","1002A","2016","9","5",81.79167,0.6618713,14.62091,954.8298,67.86643,362,1.390977,187
"772","1/10/2016","1002A","2016","10","6",151.7083,1.144371,16.34424,954.3673,69.86605,362,1.620756,158
"773","2/10/2016","1002A","2016","10","0",163.2083,1.020037,16.32512,952.6799,75.65909,362,1.261436,158
"774","5/10/2016","1002A","2016","10","3",41.78261,0.3438342,13.02195,957.3769,76.69812,362,1.807006,158
"775","8/10/2016","1002A","2016","10","6",10.14286,0.1204459,8.194449,960.5333,50.28829,362,3.295065,158
"776","10/10/2016","1002A","2016","10","1",196.3333,0.4505953,8.769949,956.325,76.06511,362,1.385505,158
"777","13/10/2016","1002A","2016","10","4",137.3333,0.6934272,12.55158,958.3979,82.90475,362,1.22107,158
"778","14/10/2016","1002A","2016","10","5",227.25,2.927053,13.63082,959.4592,81.88104,362,1.366092,158
"779","17/10/2016","1002A","2016","10","1",25.20833,0.07635261,12.27627,959.4095,62.0002,362,1.707561,158
"780","19/10/2016","1002A","2016","10","3",193.7391,0.7948249,14.41483,955.6768,83.26565,362,1.205019,158
"781","25/10/2016","1002A","2016","10","2",70.78261,0.4234608,8.525037,952.9468,79.57113,362,1.594382,158
"782","26/10/2016","1002A","2016","10","3",30.84211,0.3777583,9.418466,961.4213,57.55936,362,1.906623,158
"783","29/10/2016","1002A","2016","10","6",18.2381,0.2270955,2.326198,967.452,58.02462,362,1.814422,158
"784","1/11/2016","1002A","2016","11","2",33.95833,0.387736,-2.427707,970.0958,58.482,362,1.129568,118
"785","2/11/2016","1002A","2016","11","3",50.16667,0.3278699,1.774067,963.0528,58.00155,362,1.830989,118
"786","3/11/2016","1002A","2016","11","4",112.4167,0.1661269,4.029363,956.0208,63.91692,362,1.563424,118
"787","4/11/2016","1002A","2016","11","5",229.125,0.8097914,5.575756,947.776,72.08927,362,1.324196,118
"788","5/11/2016","1002A","2016","11","6",147.75,1.100142,7.330418,952.5431,69.67368,362,1.933404,118
"789","8/11/2016","1002A","2016","11","2",25.875,0.2151223,1.580519,970.2458,54.83856,362,1.72491,118
"790","10/11/2016","1002A","2016","11","4",102.3077,0.6351822,3.101134,952.3138,70.04822,362,1.852003,118
"791","11/11/2016","1002A","2016","11","5",39.375,0.6122335,1.894336,951.784,60.78705,362,1.533908,118
"792","12/11/2016","1002A","2016","11","6",66.08333,0.4505953,3.659805,957.2082,62.61022,362,1.748237,118
"793","14/11/2016","1002A","2016","11","1",33.95455,0.109359,5.038359,960.1129,33.89025,362,3.578141,118
"794","15/11/2016","1002A","2016","11","2",47.54545,0.3468275,0.7839491,962.6089,44.84902,362,1.682848,118
"795","16/11/2016","1002A","2016","11","3",87.17391,0.7040281,1.916913,958.519,64.43901,362,1.024691,118
"796","19/11/2016","1002A","2016","11","6",75.25,0.1702228,6.011824,955.9065,58.13824,362,2.607138,118
"797","22/11/2016","1002A","2016","11","2",6.916667,0.1762094,-8.518099,974.1921,40.56486,362,3.552336,118
"798","23/11/2016","1002A","2016","11","3",9.173913,0.1243255,-7.025424,970.4575,47.8177,362,2.568106,118
"799","24/11/2016","1002A","2016","11","4",44.625,0.2260977,-5.805899,964.7587,55.07653,362,1.209395,118
"800","26/11/2016","1002A","2016","11","6",147.4583,0.9335145,-1.487996,957.1342,60.87656,362,1.632434,118
"801","27/11/2016","1002A","2016","11","0",26.83333,0.1063657,-0.8006047,963.8959,39.18974,362,3.090719,118
"802","28/11/2016","1002A","2016","11","1",46.66667,0.3528141,-3.094582,968.2845,54.44305,362,1.41532,118
"803","30/11/2016","1002A","2016","11","3",67,0.2899548,0.6246677,961.2612,64.36275,362,2.459439,118
"804","1/12/2016","1002A","2016","12","4",16.125,0.1193366,-0.03158844,968.1518,43.22111,362,2.23079,89
"805","2/12/2016","1002A","2016","12","5",65.95833,0.1063657,-1.826562,966.279,57.29411,362,1.369957,89
"806","3/12/2016","1002A","2016","12","6",117.7368,0.6012581,-1.05231,958.1974,66.85548,362,0.9181224,89
"807","5/12/2016","1002A","2016","12","1",62.70588,0.1402897,-1.395993,964.1071,44.98982,362,2.876743,89
"808","6/12/2016","1002A","2016","12","2",45.71429,0.1951669,-2.538274,959.215,47.23523,362,1.587197,89
"809","7/12/2016","1002A","2016","12","3",56.5,0.1163433,0.5962455,960.0789,50.56604,362,2.173405,89
"810","8/12/2016","1002A","2016","12","4",69.75,0.1323076,0.134792,955.6812,46.5484,362,3.759824,89
